State,CMS Certification Number (CCN),Provider Name,Address,City/Town,ZIP Code,Telephone Number,Type of Ownership,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Occupational Therapy Services,Offers Speech Pathology Services,Offers Medical Social Services,Offers Home Health Aide Services,Certification Date,Quality of patient care star rating,Footnote for quality of patient care star rating,Numerator for how often the home health team began their patients' care in a timely manner,Denominator for how often the home health team began their patients' care in a timely manner,How often the home health team began their patients' care in a timely manner,Footnote for how often the home health team began their patients' care in a timely manner,Numerator for how often the home health team determined whether patients received a flu shot for the current flu season,Denominator for how often the home health team determined whether patients received a flu shot for the current flu season,How often the home health team determined whether patients received a flu shot for the current flu season,Footnote for how often the home health team determined whether patients received a flu shot for the current flu season,Numerator for how often patients got better at walking or moving around,Denominator for how often patients got better at walking or moving around,How often patients got better at walking or moving around,Footnote for how often patients got better at walking or moving around,Numerator for how often patients got better at getting in and out of bed,Denominator for how often patients got better at getting in and out of bed,How often patients got better at getting in and out of bed,Footnote for how often patients got better at getting in and out of bed,Numerator for how often patients got better at bathing,Denominator for how often patients got better at bathing,How often patients got better at bathing,Footnote for how often patients got better at bathing,Numerator for how often patients' breathing improved,Denominator for how often patients' breathing improved,How often patients' breathing improved,Footnote for how often patients' breathing improved,Numerator for how often patients got better at taking their drugs correctly by mouth,Denominator for how often patients got better at taking their drugs correctly by mouth,How often patients got better at taking their drugs correctly by mouth,Footnote for how often patients got better at taking their drugs correctly by mouth,Numerator for Changes in skin integrity post-acute care: pressure ulcer/injury,Denominator for Changes in skin integrity post-acute care: pressure ulcer/injury,Changes in skin integrity post-acute care: pressure ulcer/injury,Footnote Changes in skin integrity post-acute care: pressure ulcer/injury,Numerator for how often physician-recommended actions to address medication issues were completely timely,Denominator for how often physician-recommended actions to address medication issues were completely timely,How often physician-recommended actions to address medication issues were completely timely,Footnote for how often physician-recommended actions to address medication issues were completely timely,Numerator for Percent of Residents Experiencing One or More Falls with Major Injury,Denominator for Percent of Residents Experiencing One or More Falls with Major Injury,Percent of Residents Experiencing One or More Falls with Major Injury,Footnote for Percent of Residents Experiencing One or More Falls with Major Injury,Numerator for Discharge Function Score,Denominator for Discharge Function Score,Discharge Function Score,Footnote for Discharge Function Score,Numerator for Transfer of Health Information to the Provider,Denominator for Transfer of Health Information to the Provider,Transfer of Health Information to the Provider,Footnote for Transfer of Health Information to the Provider,Numerator for Transfer of Health Information to the Patient,Denominator for Transfer of Health Information to the Patient,Transfer of Health Information to the Patient,Footnote for Transfer of Health Information to the Patient,DTC Numerator,DTC Denominator,DTC Observed Rate,DTC Risk-Standardized Rate,DTC Risk-Standardized Rate (Lower Limit),DTC Risk-Standardized Rate (Upper Limit),DTC Performance Categorization,Footnote for DTC Risk-Standardized Rate,PPR Numerator,PPR Denominator,PPR Observed Rate,PPR Risk-Standardized Rate,PPR Risk-Standardized Rate (Lower Limit),PPR Risk-Standardized Rate (Upper Limit),PPR Performance Categorization,Footnote for PPR Risk-Standardized Rate,PPH Numerator,PPH Denominator,PPH Observed Rate,PPH Risk-Standardized Rate,PPH Risk-Standardized Rate (Lower Limit),PPH Risk-Standardized Rate (Upper Limit),PPH Performance Categorization,Footnote for PPH Risk-Standardized Rate,"How much Medicare spends on an episode of care at this agency, compared to Medicare spending across all agencies nationally","Footnote for how much Medicare spends on an episode of care at this agency, compared to Medicare spending across all agencies nationally","No. of episodes to calc how much Medicare spends per episode of care at agency, compared to spending at all agencies (national)"
VA,497794,AFFIRMATION HOME HEALTH LLC,10124 WEST BROAD STREET,GLEN ALLEN,23060,8045884944,-,-,-,-,-,-,-,11/23/2021,3.5,-,530,534,99.3,-,239,326,73.3,-,352,409,83.1,-,357,403,88.8,-,335,410,79.7,-,378,417,87.2,-,313,403,77.0,-,1,426,0.5,-,485,534,90.8,-,7,534,1.3,-,288,414,69.57,-,133,156,85.26,-,226,270,83.70,-,374,427,87.59,87.60,84.42,90.10,Better Than National Rate,-,2,108,1.85,3.60,2.63,5.16,Same As National Rate,-,14,308,4.55,6.45,4.41,9.13,Better Than National Rate,-,0.92,-,477
VA,497795,JAMES RIVER HOME HEALTH CARE LLC,4318 CARR DR,FREDERICKSBURG,22408,8042723300,-,-,-,-,-,-,-,12/29/2022,3,-,189,207,91.3,-,84,129,65.1,-,108,124,85.2,-,104,124,82.7,-,109,124,87.0,-,84,98,86.4,-,105,124,83.7,-,0,145,0.0,-,204,207,98.6,-,4,206,1.9,-,85,124,68.55,-,-,-,-,The number of patient episodes for this measure is too small to report.,132,132,100.00,-,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-
VA,497796,JAMES RIVER HOME HEALTH CARE LLC,3831 OLD FOREST RD SUITE 3,LYNCHBURG,24501,-,-,-,-,-,-,-,-,11/04/2022,3,-,141,146,96.6,-,59,92,64.1,-,85,100,84.8,-,84,100,85.4,-,80,100,81.0,-,58,69,86.4,-,73,95,78.4,-,0,108,0.0,-,142,146,97.3,-,4,146,2.7,-,63,100,63.00,-,-,-,-,The number of patient episodes for this measure is too small to report.,96,97,98.97,-,36,53,67.92,77.01,64.77,86.67,Same As National Rate,-,-,17,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,6,53,11.32,9.40,5.19,14.62,Same As National Rate,-,0.92,-,59
VA,497797,ALL HEART HOME HEALTH LLC,"11350 RANDOM HILLS ROAD, SUITE 869",FAIRFAX,22030,-,-,-,-,-,-,-,-,04/19/2023,3,-,116,121,95.9,-,79,85,92.9,-,79,89,86.7,-,75,89,82.8,-,77,89,85.3,-,73,77,93.0,-,73,87,80.2,-,0,91,0.0,-,120,121,99.2,-,1,121,0.8,-,50,89,56.18,-,-,-,-,The number of patient episodes for this measure is too small to report.,69,78,88.46,-,21,24,87.50,85.28,72.54,94.42,Same As National Rate,-,-,15,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,1,25,4.00,8.20,3.93,15.28,Same As National Rate,-,-,The number of patient episodes for this measure is too small to report.,18
VA,497798,HOME CARE ASSOCIATES LLC,6834 COLEMANS CROSSING AVENUE,HAYES,23072,8042101333,-,-,-,-,-,-,-,02/03/2023,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,2,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,1,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,The number of patient episodes for this measure is too small to report.,2
VA,497799,JENFORTE HOME HEALTH CARE LLC,13000 HARBOR CENTER DR. SUITE 364,WOODBRIDGE,22192,5712635870,-,-,-,-,-,-,-,05/12/2023,2,-,72,81,88.9,-,51,67,76.1,-,45,64,70.6,-,48,63,76.9,-,44,64,71.1,-,42,50,87.1,-,50,62,80.3,-,0,64,0.0,-,79,81,97.5,-,1,81,1.2,-,39,64,60.94,-,-,-,-,The number of patient episodes for this measure is too small to report.,53,56,94.64,-,-,16,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,8,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,12,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,The number of patient episodes for this measure is too small to report.,7
VA,497800,ABEL HOME HEALTH CARE LLC,17016 GATLIN CT,WOODBRIDGE,22191,5712852416,-,-,-,-,-,-,-,03/02/2023,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-
VA,497802,BAYADA HOME HEALTH CARE INC,"22375 BRODERICK DRIVE, SUITE 140",STERLING,20166,5714303810,-,-,-,-,-,-,-,06/08/2023,4,-,950,954,99.6,-,603,637,94.7,-,388,476,89.7,-,409,476,91.5,-,413,476,94.5,-,656,703,91.8,-,309,474,91.6,-,6,775,0.4,-,942,954,98.7,-,26,954,2.7,-,220,476,46.22,-,43,47,91.49,-,725,728,99.59,-,177,231,76.62,82.14,77.89,87.71,Better Than National Rate,-,0,47,0.00,3.55,2.41,5.34,Same As National Rate,-,22,266,8.27,8.60,6.10,12.95,Same As National Rate,-,1.04,-,246
VA,497803,VINSON HALL AT HOME LLC,6251 OLD DOMINION DR,MCLEAN,22101,7039703710,-,-,-,-,-,-,-,06/07/2023,3,-,27,34,79.4,-,20,25,80.0,-,21,28,79.0,-,27,28,94.5,-,17,28,66.8,-,24,27,91.5,-,24,26,100.0,-,0,30,0.0,-,26,34,76.5,-,0,34,0.0,-,16,28,57.14,-,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,1,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,1,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-
VA,497804,JOBEKA HEALTH CARE SERVICES LLC,"1108 E MAIN ST, STE 1000",RICHMOND,23219,7322778100,-,-,-,-,-,-,-,11/08/2023,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-
VA,497805,VIRGINIA HOME HEALTH CARE,145 HARRELL RD. STE 117,FREDERICKSBURG,22405,7186122210,-,-,-,-,-,-,-,11/07/2023,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-
VA,497806,EPIC HOME HEALTH SERVICES LLC,"1875 CAMPUS COMMONS DR, STE 210","RESTON,",20191,5712495819,-,-,-,-,-,-,-,11/13/2023,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-
VA,497807,VIRGINIA HOME CARE SERVICES INC,2575 CHAIN BRIDGE ROAD,VIENNA,22181,7038225252,-,-,-,-,-,-,-,05/03/2024,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-
VA,497808,OLD GLORY HOME HEALTH CARE & ASSISTIVE CARE,"2108 W LABURNUM AVE, STE 230",RICHMOND,23227,8042690637,-,-,-,-,-,-,-,03/30/2024,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-
